order_id,order_date,region,channel,customer_id,customer_type,sales_rep,category,product,qty,discount,status,unit_price,revenue,cost
ORD-101427,2025-02-13,Jawa Barat,Offline,C01565,Retail,SR05,Laptop,Laptop Axio Pro 15,2,0.05,Completed,13000000.0,24700000.0,23127000.0
ORD-101428,2025-02-13,Jakarta,Offline,C01515,Retail,SR01,Printer & Tinta,Tinta Botol Set CMYK,1,0.0,Completed,280000.0,280000.0,166200.0
ORD-101429,2025-02-13,Jakarta,Offline,C01963,Retail,SR02,Smartphone,Smartphone Lumo A5,1,0.05,Completed,2800000.0,2660000.0,2458700.0
ORD-101430,2025-02-13,Jawa Barat,Offline,C00009,Retail,SR05,Aksesoris,Power Bank 20000mAh,1,0.0,Completed,320000.0,320000.0,201400.0
ORD-101431,2025-02-13,Jawa Timur,Online,C00620,Retail,SYS-ONLINE,Laptop,Laptop Veno 13,1,0.1,Completed,6200000.0,5580000.0,5527200.0
ORD-101432,2025-02-13,Jawa Barat,Offline,K0123,Korporat,SR05,Smartphone,Smartphone Lumo A5,3,0.05,Completed,2800000.0,7980000.0,7209600.0
ORD-101433,2025-02-13,Kalimantan,Offline,C00622,Retail,SR15,Laptop,Laptop Axio Pro 15,1,0.0,Completed,13000000.0,13000000.0,11742300.0
ORD-101434,2025-02-13,Sumatera,Online,C00207,Retail,SYS-ONLINE,Smartphone,Smartphone Lumo X,2,0.05,Completed,5500000.0,10450000.0,9598000.0
ORD-101435,2025-02-13,Sulawesi,Online,C00564,Retail,SYS-ONLINE,Peralatan Kantor,Kursi Ergonomis E1,5,0.0,Completed,1900000.0,9500000.0,6455000.0
ORD-101436,2025-02-13,Jawa Barat,Online,C00160,Retail,SYS-ONLINE,Laptop,Laptop Axio 14,2,0.05,Completed,8500000.0,16150000.0,15057200.0
ORD-101437,2025-02-13,kalimantan,ONLINE,C00924,UMKM,SYS-ONLINE,Networking,Router WiFi 6 R600,14,0.0,Completed,1200000.0,16800000.0,12041400.0
ORD-101438,2025-02-13,Sumatera,Offline,K0004,Korporat,SR11,Aksesoris,Keyboard Mekanik K7,27,0.0,Completed,650000.0,17550000.0,10867500.0
ORD-101439,2025-02-13,Sumatera,Offline,C01746,Retail,SR12,Smartphone,Smartphone Lumo X,1,0.0,Completed,5500000.0,5500000.0,4785300.0
ORD-101440,2025-02-14,Jawa Timur,Offline,C01474,UMKM,SR07,Aksesoris,Mouse Wireless M20,6,10.0,Completed,180000.0,972000.0,639000.0
ORD-101441,2025-02-14,Jakarta,Online,C00663,UMKM,SYS-ONLINE,Peralatan Kantor,Kursi Ergonomis E1,3,0.05,Completed,1900000.0,5415000.0,3903900.0
ORD-101442,2025-02-14,Jakarta,Offline,C02244,UMKM,SR03,Printer & Tinta,Printer InkJet P200,1,0.05,Completed,2100000.0,1995000.0,1705900.0
ORD-101443,2025-02-14,Sumatra,Offline,C01490,UMKM,SR10,Networking,Router WiFi 6 R600,5,0.1,Completed,1200000.0,5400000.0,
ORD-101444,2025-02-14,Jawa Timur,Offline,C01371,UMKM,SR08,Networking,Router WiFi 6 R600,3,0.0,Completed,1200000.0,3600000.0,2578800.0
ORD-101445,2025-02-14,Jakarta,Online,C01101,Retail,SYS-ONLINE,Networking,Router WiFi 6 R600,2,0.05,Completed,1200000.0,2280000.0,
ORD-101446,2025-02-15,Sumatera,Offline,C01131,Retail,SR10,Aksesoris,Headset USB H3,5,0.0,Completed,350000.0,1750000.0,1059500.0
ORD-101447,2025-02-15,,Online,C01195,Retail,SYS-ONLINE,Laptop,Laptop Axio 14,2,0.05,Completed,8500000.0,16150000.0,15040200.0
ORD-101448,2025-02-15,Jatim,Offline,C01791,Retail,SR08,Peralatan Kantor,Kursi Ergonomis E1,2,0.0,Cancelled,1900000.0,3800000.0,2587200.0
ORD-101449,2025-02-15,Sulawesi,Online,C02109,Retail,SYS-ONLINE,Peralatan Kantor,Kursi Ergonomis E1,1,0.1,Completed,1900000.0,1710000.0,1305900.0
ORD-101450,2025-02-15,Jawa Timur,Online,C02038,Retail,SYS-ONLINE,Networking,Router WiFi 6 R600,3,0.1,Completed,1200000.0,3240000.0,2554200.0
ORD-101451,2025-02-15,Jawa Timur,Online,C00783,UMKM,SYS-ONLINE,Smartphone,Smartphone Lumo X,5,0.05,Completed,5500000.0,26125000.0,23771500.0
ORD-101452,2025-02-15,Jawa Barat,Offline,C02078,Retail,SR05,Aksesoris,Power Bank 20000mAh,3,0.0,Completed,320000.0,960000.0,603600.0
ORD-101453,2025-02-15,Jabar,Online,C01844,Retail,SYS-ONLINE,HP,Smartphone Lumo A5,1,0.0,Completed,2800000.0,2800000.0,2442900.0
ORD-101454,2025-02-15,Sumatera,Online,C02391,Retail,SYS-ONLINE,Networking,Switch 8 Port S8,3,0.05,Completed,450000.0,1282500.0,
ORD-101455,2025-02-16,,Online,C00390,UMKM,SYS-ONLINE,Laptop,Laptop Veno 13,1,0.05,Completed,6200000.0,5890000.0,5624600.0
ORD-101456,2025-02-16,Sumatera,Offline,C01892,Retail,SR10,Aksesoris,Keyboard Mekanik K7,1,0.1,Cancelled,650000.0,585000.0,405100.0
ORD-101457,2025-02-16,JKT ,Online,C01072,Retail,SYS-ONLINE,Aksesoris,Mouse Wireless M20,1,0.0,Completed,180000.0,180000.0,104500.0
ORD-101458,2025-02-16,Jakarta,Online,C02048,Retail,SYS-ONLINE,Printer & Tinta,Tinta Botol Set CMYK,2,0.1,Completed,280000.0,504000.0,329000.0
ORD-101459,2025-02-17,Jawa Timur,Offline,C01087,UMKM,SR08,Peralatan Kantor,Kursi Ergonomis E1,7,0.0,Completed,1900000.0,13300000.0,8979600.0
ORD-101460,2025-02-17,Jawa Barat,Online,K0004,Korporat,SYS-ONLINE,Peralatan Kantor,Kursi Ergonomis E1,43,0.15,Completed,1900000.0,69445000.0,56158000.0
ORD-101461,2025-02-17,Sumatera,Online,C00637,UMKM,SYS-ONLINE,Smartphone,Smartphone Lumo X,2,0.1,Completed,5500000.0,9900000.0,9652400.0
ORD-101462,2025-02-17,Jakarta,Offline,C00934,UMKM,SR02,Printer & Tinta,Tinta Botol Set CMYK,3,0.05,Completed,280000.0,798000.0,501000.0
ORD-101463,2025-02-17,Jakarta,Offline,C02138,UMKM,SR03,Peralatan Kantor,Kursi Ergonomis E1,6,0.05,Completed,1900000.0,10830000.0,7836600.0
ORD-101464,2025-02-17,Jakarta,Offline,C00938,Retail,SR03,Peralatan Kantor,Kursi Ergonomis E1,1,0.0,Completed,1900000.0,1900000.0,1313000.0
ORD-101465,2025-02-17,Sumatera,Offline,C00206,Retail,SR10,Networking,Router WiFi 6 R600,1,0.0,Completed,1200000.0,1200000.0,
ORD-101466,2025-02-17,Sulawesi,Offline,C01722,Retail,SR17,Smartphone,Smartphone Lumo X,1,0.0,Completed,5500000.0,5500000.0,4810500.0
ORD-101467,2025-02-18,Sumatera,Online,C00654,UMKM,SYS-ONLINE,Printer & Tinta,Printer InkJet P200,5,0.0,Completed,2100000.0,10500000.0,8490000.0
ORD-101468,2025-02-18,Jakarta,Online,C00319,UMKM,SYS-ONLINE,Aksesoris,Keyboard Mekanik K7,11,0.0,Completed,650000.0,7150000.0,4397800.0
ORD-101469,2025-02-18,Jawa Timur,Online,C00768,Retail,SYS-ONLINE,Laptop,Laptop Veno 13,2,0.05,Completed,6200000.0,11780000.0,11224600.0
ORD-101470,2025-02-18,Jakarta,Offline,C02386,UMKM,SR02,Peralatan Kantor,Kertas A4 80gsm (rim),9,0.0,Completed,55000.0,495000.0,347400.0
ORD-101471,2025-02-18,Jakarta,Offline,C02047,Retail,SR01,Aksesoris,Headset USB H3,5,0.0,Completed,350000.0,1750000.0,1039500.0
ORD-101472,2025-02-18,Sulawesi,Offline,C02108,UMKM,SR17,Peralatan Kantor,Kursi Ergonomis E1,1,0.0,Completed,1900000.0,1900000.0,1286700.0
ORD-101473,2025-02-18,Sumatra,Online,C01868,Retail,SYS-ONLINE,Networking,Switch 8 Port S8,5,0.05,Completed,450000.0,2137500.0,
ORD-101474,2025-02-18,Sumatera,Offline,C00018,UMKM,SR12,Laptop,Laptop Axio 14,2,0.05,Completed,8500000.0,16150000.0,15094400.0
RET-101400,2025-02-18,Sumatera,Offline,C01448,Retail,SR10,Smartphone,Smartphone Lumo X,-1,0.05,Returned,5500000.0,-5225000.0,-4738200.0
ORD-101475,2025-02-19,Jakarta,Offline,C00309,Retail,SR01,Laptop,Laptop Axio Pro 15,1,0.05,Completed,13000000.0,12350000.0,11736500.0
ORD-101476,2025-02-19,SULAWESI,Offline,K0105,Korporat,SR16,Peralatan Kantor,Kursi Ergonomis E1,39,0.05,Completed,1900000.0,70395000.0,50863800.0
ORD-101477,2025-02-19,Jakarta,Offline,C01147,UMKM,SR03,Smartphone,Smartphone Lumo A5,1,0.0,Completed,2800000.0,2800000.0,2436400.0
ORD-101478,2025-02-19,Jakarta,Offline,C00862,Retail,SR01,Printer & Tinta,Tinta Botol Set CMYK,1,0.0,Completed,280000.0,280000.0,162700.0
ORD-101479,2025-02-19,Kalimantan,Offline,C00621,Retail,SR13,Peralatan Kantor,Kertas A4 80gsm (rim),2,0.1,Completed,55000.0,99000.0,76600.0
ORD-101479,2025-02-19,Kalimantan,Offline,C00621,Retail,SR13,Peralatan Kantor,Kertas A4 80gsm (rim),2,0.1,Completed,55000.0,99000.0,76600.0
ORD-101480,2025-02-19,Sulawesi,Offline,C00091,Retail,SR16,Networking,Router WiFi 6 R600,5,0.05,Completed,1200000.0,5700000.0,4298000.0
ORD-101481,2025-02-19,Jawa Timur,Online,C00994,Retail,SYS-ONLINE,Aksesoris,Mouse Wireless M20,4,0.1,Completed,180000.0,648000.0,417600.0
ORD-101482,2025-02-19,Jakarta,Offline,C01243,UMKM,SR02,Smartphone,Smartphone Lumo X,3,0.0,Completed,5500000.0,16500000.0,14333700.0
ORD-101483,2025-02-19,Jawa Timur,Offline,K0160,Korporat,SR08,Networking,Switch 8 Port S8,37,0.05,Completed,450000.0,15817500.0,
ORD-101484,2025-02-19,Sulawesi,Online,C01838,Retail,SYS-ONLINE,Laptop,Laptop Axio Pro 15,2,0.15,Completed,13000000.0,22100000.0,23017000.0
ORD-101485,2025-02-19,Jawa Barat,Online,C01410,UMKM,SYS-ONLINE,Printer & Tinta,Tinta Botol Set CMYK,3,0.1,Completed,280000.0,756000.0,488400.0
ORD-101486,2025-02-19,Jawa Barat,Online,C00729,UMKM,SYS-ONLINE,Smartphone,Smartphone Lumo X,1,0.05,Completed,5500000.0,5225000.0,4795600.0
ORD-101487,2025-02-19,Jawa Timur,Offline,C01284,UMKM,SR07,Peralatan Kantor,Kertas A4 80gsm (rim),4,0.0,Completed,55000.0,220000.0,150800.0
ORD-101488,2025-02-20,Jakarta,Offline,C01790,UMKM,SR02,Printer & Tinta,Tinta Botol Set CMYK,5,0.05,Completed,280000.0,1330000.0,831500.0
ORD-101489,2025-02-20,Jawa Barat,Online,K0051,Korporat,SYS-ONLINE,Peralatan Kantor,Kursi Ergonomis E1,43,0.05,Completed,1900000.0,77615000.0,56514900.0
ORD-101490,2025-02-20,Jawa Timur,Offline,C01045,UMKM,SR07,Laptop,Laptop Axio 14,3,0.0,Completed,8500000.0,25500000.0,23108700.0
ORD-101491,2025-02-20,Jakarta,Offline,C01640,Retail,SR02,Laptop,Laptop Axio 14,1,0.0,Completed,8500000.0,8500000.0,7595500.0
ORD-101492,2025-02-21,Jawa Barat,Online,C02163,Retail,SYS-ONLINE,Peralatan Kantor,Kertas A4 80gsm (rim),1,0.1,Completed,55000.0,49500.0,37700.0
ORD-101493,2025-02-21,Kalimantan,Offline,C00126,Retail,SR14,Networking,Router WiFi 6 R600,3,0.05,Completed,1200000.0,3420000.0,2534400.0
ORD-101494,2025-02-21,Jawa Barat,Offline,C01212,Retail,SR05,Laptop,Laptop Axio 14,2,0.05,Completed,8500000.0,16150000.0,15289600.0
ORD-101495,2025-02-21,Kalimantan,Offline,C01942,UMKM,SR15,Laptop,Laptop Axio 14,2,5.0,Completed,8500000.0,16150000.0,15183200.0
ORD-101496,2025-02-21,Sumatera,Offline,K0014,Korporat,SR12,Printer & Tinta,Tinta Botol Set CMYK,3,0.0,Completed,280000.0,840000.0,490500.0
ORD-101497,2025-02-21,Jawa Barat,Offline,C01439,UMKM,SR04,Aksesoris,Headset USB H3,6,0.05,Completed,350000.0,1995000.0,1254600.0
ORD-101498,2025-02-22,Jakarta,Online,C01733,UMKM,SYS-ONLINE,Smartphone,Smartphone Lumo X,2,0.05,Completed,5500000.0,10450000.0,9644800.0
ORD-101499,2025-02-22,Jakarta,Online,C00044,Retail,SYS-ONLINE,Printer & Tinta,Tinta Botol Set CMYK,2,0.1,Completed,280000.0,504000.0,334800.0
ORD-101500,2025-02-22,Sumatera,Online,C01995,UMKM,SYS-ONLINE,Smartphone,Smartphone Lumo X,5,0.1,Completed,5500000.0,24750000.0,23728500.0
ORD-101501,2025-02-22,Jakarta,Online,C00483,Retail,SYS-ONLINE,Smartphone,Smartphone Lumo A5,2,0.05,Completed,2800000.0,5320000.0,4846600.0
ORD-101502,2025-02-22,Jakarta,Offline,C01707,Retail,SR01,Aksesoris,Keyboard Mekanik K7,2,0.0,Completed,650000.0,1300000.0,788800.0
ORD-101503,2025-02-22,DKI Jakarta,Offline,C02180,Retail,SR01,Printer & Tinta,Tinta Botol Set CMYK,2,0.0,Completed,280000.0,560000.0,330200.0
ORD-101504,2025-02-22,Jawa Barat,Offline,C00038,Retail,SR05,Laptop,Laptop Axio Pro 15,1,0.0,Completed,13000000.0,13000000.0,11637500.0
ORD-101505,2025-02-22,Sumatera,Online,C00007,UMKM,SYS-ONLINE,Smartphone,Smartphone Lumo X,1,0.05,Completed,5500000.0,5225000.0,4833600.0
ORD-101506,2025-02-22,Kalimantan,Offline,K0009,Korporat,SR13,Peralatan Kantor,Kertas A4 80gsm (rim),48,0.05,Completed,55000.0,2508000.0,1824000.0
ORD-101507,2025-02-22,Jakarta,Offline,C01920,UMKM,SR01,Aksesori,Power Bank 20000mAh,12,0.1,Completed,320000.0,3456000.0,2409600.0
ORD-101508,2025-02-22,Sumatera,Online,K0095,Korporat,SYS-ONLINE,Laptop,Laptop Axio 14,4,0.05,Completed,8500000.0,32300000.0,30615600.0
ORD-101509,2025-02-23,Jawa Barat,E-Commerce,K0143,Korporat,SYS-ONLINE,Networking,Router WiFi 6 R600,39,0.1,Completed,1200000.0,42120000.0,
ORD-101510,2025-02-23,Jawa Barat,Offline,C01548,Retail,SR06,Aksesoris,Power Bank 20000mAh,2,0.0,Completed,320000.0,640000.0,396800.0
ORD-101511,2025-02-23,Jawa Barat,Online,K0088,Korporat,SYS-ONLINE,Smartphone,Smartphone Lumo A5,8,0.05,Completed,2800000.0,21280000.0,19645600.0
ORD-101512,2025-02-23,Jakarta,Offline,C02090,UMKM,SR02,Aksesoris,Headset USB H3,2,0.0,Completed,350000.0,700000.0,414400.0
ORD-101513,2025-02-23,jawa timur,Offline,C00419,Retail,SR09,Smartphone,Smartphone Lumo A5,1,0.1,Completed,2800000.0,2520000.0,2409900.0
ORD-106987,2025-02-23,Jakarta,Offline,C02090,UMKM,SR02,Aksesoris,Headset USB H3,2,0.0,Completed,350000.0,700000.0,415600.0
ORD-101514,2025-02-24,Jawa Timur,Offline,C00390,Retail,SR08,Printer & Tinta,Printer InkJet P200,2,0.05,Completed,2100000.0,3990000.0,3440000.0
ORD-101515,2025-02-24,,Online,C00607,Retail,SYS-ONLINE,Laptop,Laptop Axio 14,2,0.05,Completed,8500000.0,16150000.0,15175800.0
ORD-101516,2025-02-24,Sumatera,Online,C01299,Retail,SYS-ONLINE,Peralatan Kantor,Kertas A4 80gsm (rim),1,0.05,Completed,55000.0,52250.0,38400.0
ORD-101517,2025-02-24,Sumatra,Offline,C00496,UMKM,SR10,Peralatan Kantor,Kertas A4 80gsm (rim),1,0.0,Completed,55000.0,55000.0,37700.0
ORD-101518,2025-02-24,Jatim,Online,K0016,Korporat,SYS-ONLINE,Aksesoris,Headset USB H3,26,0.0,Completed,350000.0,9100000.0,5519800.0
ORD-101519,2025-02-24,Sumatera,Online,C01839,Retail,SYS-ONLINE,Peralatan Kantor,Kursi Ergonomis E1,1,0.05,Completed,1900000.0,1805000.0,1287700.0
ORD-101520,2025-02-24,Jawa Barat,Offline,K0034,Korporat,SR04,Peralatan Kantor,Kertas A4 80gsm (rim),48,0.1,Completed,55000.0,2376000.0,1838400.0
ORD-101521,2025-02-24,Sumatera,Online,C00634,UMKM,SYS-ONLINE,Aksesoris,Keyboard Mekanik K7,1,0.1,Completed,650000.0,585000.0,403700.0
ORD-101522,2025-02-24,Jakarta,Online,C00798,UMKM,SYS-ONLINE,Networking,Switch 8 Port S8,6,0.05,Completed,450000.0,2565000.0,
ORD-101523,2025-02-24,Sumatera,Offline,K0065,Korporat,SR10,Peralatan Kantor,Kertas A4 80gsm (rim),8,0.05,Completed,55000.0,418000.0,305600.0
ORD-101524,2025-02-24,Jakarta,Offline,C01654,UMKM,SR02,Networking,Switch 8 Port S8,6,0.0,Completed,450000.0,2700000.0,
ORD-101525,2025-02-25,Jakarta,Offline,C00400,UMKM,SR03,Networking,Router WiFi 6 R600,3,0.05,Completed,1200000.0,3420000.0,2549400.0
ORD-101526,2025-02-25,Jawa Timur,Offline,C01888,UMKM,SR08,Aksesoris,Headset USB H3,14,0.0,Completed,350000.0,4900000.0,2983400.0
ORD-101527,2025-02-25,Jawa Timur,Offline,C01523,Retail,SR07,Peralatan Kantor,Kursi Ergonomis E1,1,0.0,Completed,1900000.0,1900000.0,1294600.0
ORD-101528,2025-02-25,kalimantan,Offline,C00235,Retail,SR15,Smartphone,Smartphone Lumo A5,1,5.0,Completed,2800000.0,2660000.0,2441600.0
ORD-101529,2025-02-25,JKT ,Offline,C01974,UMKM,SR01,Laptop,Laptop Veno 13,5,0.0,Completed,6200000.0,31000000.0,27633500.0
ORD-101530,2025-02-25,jawa timur,Offline,C01930,Retail,SR07,Aksesoris,Mouse Wireless M20,3,10.0,Completed,180000.0,486000.0,311700.0
ORD-101531,2025-02-25,Jawa Barat,Offline,C00011,Retail,SR06,Peralatan Kantor,Kertas A4 80gsm (rim),1,0.0,Completed,55000.0,55000.0,37600.0
ORD-101532,2025-02-25,Sulawesi,Online,C00722,UMKM,SYS-ONLINE,Aksesoris,Power Bank 20000mAh,3,0.05,Completed,320000.0,912000.0,602700.0
ORD-101533,2025-02-25,Jawa Barat,Offline,C02268,Retail,SR04,Aksesoris,Power Bank 20000mAh,2,0.0,Completed,320000.0,640000.0,394200.0
ORD-101534,2025-02-25,Jakarta,Offline,C01630,Retail,SR02,Smartphone,Smartphone Lumo X,2,0.0,Completed,5500000.0,11000000.0,9562200.0
ORD-101535,2025-02-25,Sulawesi,Offline,C01021,Retail,SR16,Peralatan Kantor,Kertas A4 80gsm (rim),2,0.1,Completed,55000.0,99000.0,75800.0
RET-101490,2025-02-25,Jawa Timur,Offline,C01045,UMKM,SR07,Laptop,Laptop Axio 14,-3,0.0,Returned,8500000.0,-25500000.0,-23108700.0
ORD-101536,2025-02-26,Jawa Timur,Online,C01919,UMKM,SYS-ONLINE,Smartphone,Smartphone Lumo A5,1,0.05,Completed,2800000.0,2660000.0,2397000.0
ORD-101537,2025-02-26,Sulawesi,Online,C01058,UMKM,SYS-ONLINE,Laptop,Laptop Veno 13,2,0.1,Completed,6200000.0,11160000.0,11103200.0
ORD-101538,2025-02-26,Jakarta,Offline,K0145,Korporat,SR01,Laptop,Laptop Veno 13,3,0.0,Completed,6200000.0,18600000.0,16770600.0
ORD-101539,2025-02-26,SULAWESI,Offline,K0089,Korporat,SR18,Laptop,Laptop Axio 14,10,0.0,Completed,8500000.0,85000000.0,75260000.0
ORD-101540,2025-02-26,Jakarta,Online,C02015,Retail,SYS-ONLINE,Laptop,Laptop Axio 14,2,0.1,Completed,8500000.0,15300000.0,15015200.0
ORD-101541,2025-02-26,Sulawesi,Offline,K0069,Korporat,SR18,Peralatan Kantor,Kertas A4 80gsm (rim),41,0.0,Completed,55000.0,2255000.0,1541600.0
ORD-101542,2025-02-26,Jawa Barat,Offline,C00475,Retail,SR04,Smartphone,Smartphone Lumo A5,1,0.1,Completed,2800000.0,2520000.0,2398900.0
ORD-101543,2025-02-26,Sumatera,Online,C00243,Retail,SYS-ONLINE,Aksesoris,Power Bank 20000mAh,2,0.1,Completed,320000.0,576000.0,405800.0
ORD-101544,2025-02-27,Jakarta,Offline,C01799,Retail,SR03,Peralatan Kantor,Kertas A4 80gsm (rim),2,0.0,Completed,55000.0,110000.0,76800.0
ORD-101545,2025-02-27,Jawa Timur,Online,C02027,Retail,SYS-ONLINE,Smartphone,Smartphone Lumo X,2,0.0,Completed,5500000.0,11000000.0,9736200.0
ORD-101546,2025-02-27,Jakarta,Offline,C00344,Retail,SR03,Smartphone,Smartphone Lumo X,1,0.05,Completed,5500000.0,5225000.0,4768700.0
ORD-101547,2025-02-27,jakarta,Offline,C01166,UMKM,SR03,Peralatan Kantor,Kursi Ergonomis E1,3,0.0,Completed,1900000.0,5700000.0,3881100.0
ORD-101548,2025-02-27,Jakarta,Offline,C00285,Retail,SR02,Printer & Tinta,Tinta Botol Set CMYK,1,0.0,Completed,280000.0,280000.0,163700.0
ORD-101549,2025-02-27,Jawa Timur,Online,C00989,UMKM,SYS-ONLINE,Aksesoris,Power Bank 20000mAh,1,0.15,Completed,320000.0,272000.0,201900.0
ORD-101550,2025-02-27,Jawa Barat,Online,C00325,Retail,SYS-ONLINE,Peralatan Kantor,Kursi Ergonomis E1,5,0.05,Completed,1900000.0,9025000.0,6510500.0
ORD-101551,2025-02-27,Jawa Barat,Online,C00053,Retail,SYS-ONLINE,Smartphone,Smartphone Lumo A5,2,0.0,Completed,2800000.0,5600000.0,4828800.0
ORD-101552,2025-02-27,Jakarta,Offline,C01715,Retail,SR03,Aksesoris,Power Bank 20000mAh,2,0.0,Completed,320000.0,640000.0,399400.0
ORD-101553,2025-02-27,Jakarta,Offline,C02058,UMKM,SR01,Printer & Tinta,Printer InkJet P200,1,0.0,Completed,2100000.0,2100000.0,1725400.0
ORD-101554,2025-02-27,Jakarta,Online,C00027,UMKM,SYS-ONLINE,Printer & Tinta,Tinta Botol Set CMYK,2,0.1,Completed,280000.0,504000.0,327000.0
ORD-101555,2025-02-27,Sumatera,Offline,C01584,Retail,SR11,Aksesoris,Keyboard Mekanik K7,2,0.0,Completed,650000.0,1300000.0,802400.0
ORD-101556,2025-02-27,Jakarta,Offline,C00471,Retail,SR03,Printer & Tinta,Printer InkJet P200,1,0.1,Completed,2100000.0,1890000.0,1696300.0
ORD-101557,2025-02-28,Jawa Timur,ONLINE,K0034,Korporat,SYS-ONLINE,Printer & Tinta,Tinta Botol Set CMYK,6,0.1,Completed,280000.0,1512000.0,997200.0
ORD-101558,2025-02-28,jawa timur,Offline,C00036,Retail,SR08,Networking,Switch 8 Port S8,4,0.05,Completed,450000.0,1710000.0,
ORD-101559,2025-02-28,Kalimantan,Offline,C00690,Retail,SR15,Laptop,Laptop Axio 14,2,10.0,Completed,8500000.0,15300000.0,15348200.0
ORD-101560,2025-02-28,Jakarta,Offline,C02370,UMKM,SR01,Printer & Tinta,Printer InkJet P200,3,0.0,Completed,2100000.0,6300000.0,5051400.0
ORD-101561,2025-02-28,Jawa Timur,Offline,C02144,UMKM,SR09,Networking,Switch 8 Port S8,2,0.0,Completed,450000.0,900000.0,
ORD-101562,2025-02-28,Sumatera,Offline,C00838,Retail,SR12,Smartphone,Smartphone Lumo A5,2,0.1,Completed,2800000.0,5040000.0,4870600.0
ORD-101563,2025-02-28,Jawa Timur,Online,C01816,Retail,SYS-ONLINE,Peralatan Kantor,Kertas A4 80gsm (rim),3,0.05,Completed,55000.0,156750.0,114000.0
ORD-101564,2025-02-28,Jawa Timur,Online,C01721,UMKM,SYS-ONLINE,Smartphone,Smartphone Lumo X,2,0.05,Completed,5500000.0,10450000.0,9574200.0
ORD-101565,2025-02-28,Jakarta,Offline,C01102,UMKM,SR01,Aksesoris,Headset USB H3,14,0.05,Completed,350000.0,4655000.0,2954000.0
ORD-106992,2025-02-28,Jawa Timur,Online,C01816,Retail,SYS-ONLINE,Peralatan Kantor,Kertas A4 80gsm (rim),3,0.05,Completed,55000.0,156750.0,113700.0
ORD-101113,2025-01-03,Jakarta,Online,C00560,Retail,SYS-ONLINE,Aksesoris,Power Bank 20000mAh,1,0.15,Completed,320000.0,272000.0,199900.0
ORD-101114,2025-01-03,Kalimantan,Offline,C00565,Retail,SR13,Aksesoris,Keyboard Mekanik K7,1,0.0,Completed,650000.0,650000.0,401400.0
ORD-101115,2025-01-03,Jawa Timur,Offline,C00904,Retail,SR07,Peralatan Kantor,Kertas A4 80gsm (rim),3,0.0,Completed,55000.0,165000.0,114900.0
ORD-101116,2025-01-03,Jawa Barat,Offline,C02232,Retail,SR05,Aksesoris,Headset USB H3,3,0.05,Completed,350000.0,997500.0,636000.0
ORD-101117,2025-01-03,Jawa Barat,Online,K0004,Korporat,SYS-ONLINE,Laptop,Laptop Axio 14,2,0.0,Completed,8500000.0,17000000.0,15376400.0
ORD-101118,2025-01-03,Jawa Barat,Offline,K0130,Korporat,SR05,Peralatan Kantor,Kertas A4 80gsm (rim),25,0.05,Completed,55000.0,1306250.0,950000.0
ORD-101119,2025-01-03,Jawa Timur,Offline,C01443,UMKM,SR09,Peralatan Kantor,Kursi Ergonomis E1,1,0.05,Completed,1900000.0,1805000.0,1302400.0
ORD-101120,2025-01-03,Jakarta,Offline,C00224,Retail,SR02,networking,Router WiFi 6 R600,3,0.1,Completed,1200000.0,3240000.0,
ORD-101121,2025-01-03,Jakarta,Offline,C00672,UMKM,SR01,Aksesoris,Headset USB H3,1,0.0,Completed,350000.0,350000.0,211100.0
RET-101029,2025-01-03,Jawa Timur,Online,C01879,Retail,SYS-ONLINE,Peralatan Kantor,Kursi Ergonomis E1,-4,0.0,Returned,1900000.0,-7600000.0,-5141200.0
ORD-101338,2025-02-03,Jakarta,Online,C00865,Retail,SYS-ONLINE,Smartphone,Smartphone Lumo A5,2,0.0,Completed,2800000.0,5600000.0,4818400.0
ORD-101339,2025-02-03,Jakarta,Offline,C01692,UMKM,SR03,Smartphone,Smartphone Lumo A5,1,0.1,Completed,2800000.0,2520000.0,2441400.0
ORD-101340,2025-02-03,Sumatera,Online,C00143,Retail,SYS-ONLINE,Printer & Tinta,Tinta Botol Set CMYK,2,0.15,Completed,280000.0,476000.0,329200.0
ORD-101341,2025-02-03,Jawa Barat,Offline,C01928,UMKM,SR04,Printer & Tinta,Printer InkJet P200,2,0.1,Completed,2100000.0,3780000.0,3386800.0
ORD-101342,2025-02-03,Kalimantan,Online,C00985,UMKM,SYS-ONLINE,Aksesoris,Headset USB H3,1,0.05,Completed,350000.0,332500.0,213100.0
ORD-101343,2025-02-03,Jawa Barat,Online,C01130,Retail,SYS-ONLINE,Printer & Tinta,Tinta Botol Set CMYK,1,0.1,Completed,280000.0,252000.0,164600.0
ORD-101344,2025-02-03,Jawa Timur,ONLINE,C02037,UMKM,SYS-ONLINE,Aksesoris,Headset USB H3,2,0.1,Completed,350000.0,630000.0,423400.0
ORD-101345,2025-02-03,Kalimantan,Offline,C02082,Retail,SR14,ATK,Kertas A4 80gsm (rim),4,0.0,Completed,55000.0,220000.0,150000.0
ORD-101346,2025-02-03,Jawa Timur,Offline,C01706,Retail,SR07,Smartphone,Smartphone Lumo A5,2,0.0,Completed,2800000.0,5600000.0,4903400.0
ORD-101347,2025-02-03,Jakarta,Offline,C00500,Retail,SR02,Laptop,Laptop Veno 13,1,0.05,Completed,6200000.0,5890000.0,5473000.0
